stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1908,1908,"Main / Emery",,  42.106959, -72.598598,,,0,
1909,1909,"Springfield Post Office",,  42.106251, -72.597254,,,0,
191,191,"Meadowbrook Apartments (5)",,  42.337588, -72.661077,,,0,
1913,1913,"Liberty / Dwight (2)",,  42.108154, -72.593547,,,0,
1914,1914,"Liberty / Dwight (3)",,  42.108351, -72.593591,,,0,
1915,1915,"Chestnut / Liberty",,  42.108993, -72.592847,,,0,
1916,1916,"Chestnut / Congress",,  42.109898, -72.593817,,,0,
1917,1917,"Liberty / Chestnut (1)",,  42.108910, -72.592323,,,0,
1918,1918,"Liberty / Chestnut (2)",,  42.109255, -72.592023,,,0,
1919,1919,"Franklin / Liberty",,  42.110809, -72.592278,,,0,
192,192,"Forsander Apt.",,  42.337278, -72.670546,,,0,
1920,1920,"Dwight / Congress",,  42.108685, -72.595542,,,0,
1921,1921,"Dwight / Worthington",,  42.105154, -72.590660,,,0,
1922,1922,"Worthington / Stearns",,  42.104823, -72.591577,,,0,
194,194,"Jackson/Gleason (Hampshire Heights)",,  42.337121, -72.642698,,,0,
197,197,"North Street (In)",,  42.338528, -72.457430,,,0,
198,198,"North Street (Out)",,  42.338262, -72.457477,,,0,
199,199,"Meadowbrook Apartments / Straw (1)",,  42.336377, -72.661303,,,0,
1997,1997,"Court / Grove",,  42.157148, -72.584224,,,0,
1998,1998,"Grove / Front",,  42.153803, -72.584612,,,0,
2,2,"Mountain Road (Out)",,  42.472548, -72.601402,,,0,
20,20,"Waterfield Farms (In)",,  42.426982, -72.540139,,,0,
200,200,"Meadowbrook Apartments / Straw (2)",,  42.336521, -72.661126,,,0,
2000,2000,"Sander's Stop (In)",,  42.326132, -72.530289,,,0,
2001,2001,"Sander's Stop (Out)",,  42.326106, -72.530400,,,0,
201,201,"Maple/Main (High St. Variant)",,  42.335989, -72.672015,,,0,
202,202,"Jackson/Jackson (Jackson Street School)",,  42.335810, -72.643578,,,0,
203,203,"Main / Maple",,  42.335626, -72.672160,,,0,
204,204,"Meadow / Main",,  42.335514, -72.672366,,,0,
207,207,"Chestnut / Main",,  42.335024, -72.667592,,,0,
208,208,"Maple/Main (Outbound)",,  42.334857, -72.672050,,,0,
2087,2087,"Atkins Farm Storefront",,  42.318944, -72.528737,,,0,
209,209,"Florence Center (Inbound)",,  42.334806, -72.668584,,,0,
21,21,"Mill Hollow Apts / Puffer's Pond",,  42.416183, -72.520385,,,0,
210,210,"Straw / Berkshire (1)",,  42.334663, -72.663772,,,0,
211,211,"Straw / Berkshire (2)",,  42.334982, -72.663599,,,0,
213,213,"Barrett / Jackson (1)",,  42.333998, -72.643106,,,0,
214,214,"Barrett/Hathaway Farms (Outbound)",,  42.333791, -72.639973,,,0,
215,215,"Barrett/Hathaway Farms (Inbound)",,  42.333750, -72.639829,,,0,
216,216,"Barrett / King (2)",,  42.333509, -72.636484,,,0,
218,218,"Barrett / King (1)",,  42.333449, -72.636168,,,0,
22,22,"Market Hill Road",,  42.415394, -72.507346,,,0,
220,220,"Maple / Pine",,  42.332209, -72.672109,,,0,
221,221,"Potwine Lane (In)",,  42.333158, -72.523470,,,0,
222,222,"Potwine Lane (Out)",,  42.332982, -72.523614,,,0,
223,223,"Locust / Prospect (1)",,  42.331666, -72.653183,,,0,
224,224,"Locust / Prospect (2)",,  42.331500, -72.653214,,,0,
225,225,"Pine / Corticelli",,  42.331159, -72.676452,,,0,
226,226,"Starlite Center",,  42.330128, -72.675127,,,0,
227,227,"Florence / Ryan",,  42.329994, -72.678757,,,0,
228,228,"Stop and Shop",,  42.329483, -72.636167,,,0,
229,229,"Sheldon Field (W)",,  42.328932, -72.624265,,,0,
23,23,"Summer Street",,  42.414117, -72.528305,,,0,
230,230,"Sheldon Field (E)",,  42.328947, -72.624119,,,0,
231,231,"Gulf Road (In)",,  42.329634, -72.448141,,,0,
232,232,"Gulf Road (Out)",,  42.329529, -72.448197,,,0,
233,233,"King/Church (KFC Taco Bell)",,  42.328810, -72.633541,,,0,
234,234,"Elm/Connecting Road (Childs Park)",,  42.326146, -72.649699,,,0,
235,235,"Elm/Connecting Road (Northampton High School)",,  42.325189, -72.649393,,,0,
236,236,"Hampshire College",,  42.326192, -72.532065,,,0,
237,237,"Florence Heights",,  42.323804, -72.676688,,,0,
238,238,"Northampton Post Office Bridge Street",,  42.321701, -72.627153,,,0,
239,239,"King/North (Cumberland Farms)",,  42.323482, -72.632531,,,0,
24,24,"Cushman Day School",,  42.413832, -72.506351,,,0,
240,240,"Diane Drive (In)",,  42.325524, -72.439054,,,0,
241,241,"Diane Drive (Out)",,  42.325364, -72.438466,,,0,
242,242,"King/Bright (Dunkin Donuts)",,  42.323519, -72.632420,,,0,
243,243,"Dakin House (Out)",,  42.322230, -72.529840,,,0,
244,244,"Northampton Post Office",,  42.321630, -72.627060,,,0,
245,245,"Dakin House (In)",,  42.322138, -72.529776,,,0,
246,246,"King/Allen (Hotel Northampton)",,  42.320598, -72.630907,,,0,
2470,2470,"Eric Carle Museum (In)",,  42.321692, -72.533516,,,0,
2471,2471,"Eric Carle Museum (Out)",,  42.321780, -72.533460,,,0,
248,248,"Holland Glen (In)",,  42.321908, -72.428101,,,0,
249,249,"King/Merrick (Calvin Theatre)",,  42.319994, -72.630170,,,0,
25,25,"Cushman Center",,  42.412995, -72.508318,,,0,
250,250,"Holland Glen (Out)",,  42.321760, -72.428180,,,0,
251,251,"Smith College",,  42.319621, -72.637550,,,0,
252,252,"Prospect Street",,  42.319731, -72.637472,,,0,
254,254,"Northampton Court House",,  42.319327, -72.630251,,,0,
255,255,"Atkins Farm / Bay Road (In)",,  42.319954, -72.529493,,,0,
256,256,"Thornes Market (R44 Only)",,  42.318440, -72.631088,,,0,
257,257,"Atkins Farm / Bay Road (Out)",,  42.319474, -72.528630,,,0,
259,259,"Live 155",,  42.317952, -72.627506,,,0,
26,26,"East Pleasant Street / Pine Street",,  42.412437, -72.513226,,,0,
260,260,"Masonic St / Academy of Music (W)",,  42.317848, -72.633231,,,0,place_AcaMus
261,261,"Academy of Music (E)",,  42.317700, -72.633053,,,0,place_AcaMus
262,262,"Pleasant St/ Hockanum Rd OB",,  42.315013, -72.625254,,,0,
263,263,"Fruit Street / Old South Street",,  42.315143, -72.631731,,,0,
264,264,"Cedarwood Apts (Out)",,  42.315972, -72.425905,,,0,
265,265,"Cedarwood Apts (In)",,  42.315930, -72.425832,,,0,
266,266,"Fruit / Smith",,  42.313755, -72.629559,,,0,
267,267,"Walter Salvo House",,  42.313357, -72.627658,,,0,
268,268,"Conz St/ Dialysis Center",,  42.313241, -72.626890,,,0,
269,269,"Glenns Glen (In)",,  42.311610, -72.423035,,,0,
270,270,"Glenns Glen (Out)",,  42.311552, -72.423077,,,0,
271,271,"Notch Visitors Center (In)",,  42.304824, -72.528293,,,0,
272,272,"Notch Visitors Center (Out)",,  42.304198, -72.528115,,,0,
273,273,"Bay Road / Federal Street (In)",,  42.298484, -72.415896,,,0,
274,274,"Bay Road / Federal Street (Out)",,  42.298469, -72.416044,,,0,
276,276,"Crown Pointe Apts",,  42.290670, -72.408343,,,0,
277,277,"Granby Heights Condominiums (Out)",,  42.289157, -72.535661,,,0,
278,278,"Quabbin Shops",,  42.290307, -72.408116,,,0,
2780,2780,"Woodhaven Drive (In)",,  42.283081, -72.405371,,,0,
2781,2781,"Woodhaven Drive (Out)",,  42.283024, -72.405529,,,0,
28,28,"State Street",,  42.410674, -72.524330,,,0,
280,280,"Granby Heights Condominiums (In)",,  42.289103, -72.535438,,,0,
283,283,"Oneil St (2)",,  42.284965, -72.656217,,,0,
284,284,"Oneil St (1)",,  42.284954, -72.656100,,,0,
286,286,"Lynn Drive (Out)",,  42.282486, -72.553576,,,0,
287,287,"Lynn Drive (In)",,  42.282355, -72.553612,,,0,
29,29,"Townehouse Apts (Out)",,  42.409592, -72.534615,,,0,
290,290,"Hadley Street (N)",,  42.263359, -72.582483,,,0,
291,291,"Belchertown Common",,  42.279646, -72.402381,,,0,
292,292,"Lovefield / Terrace",,  42.276122, -72.657538,,,0,
293,293,"Pleasant / Terrace",,  42.275909, -72.657847,,,0,
294,294,"Belchertown Center",,  42.277605, -72.400816,,,0,
296,296,"Pleasant / Ridgewood (1)",,  42.274169, -72.661839,,,0,
297,297,"Pleasant / Ridgewood (2)",,  42.274027, -72.661934,,,0,
30,30,"Townehouse Apts (In)",,  42.409630, -72.533466,,,0,
300,300,"Pleasant/Hill  (Eastworks)",,  42.272396, -72.667212,,,0,
302,302,"Easthampton Town Hall",,  42.271207, -72.672092,,,0,
306,306,"Dickinson Farm Road (Out)",,  42.269918, -72.566034,,,0,
307,307,"Dickinson Farm Road (In)",,  42.269784, -72.565930,,,0,
308,308,"Union / Liberty (1)",,  42.267015, -72.669983,,,0,
31,31,"North Amherst Center (Out)",,  42.409181, -72.530634,,,0,
313,313,"Union / Williston (1)",,  42.265867, -72.669342,,,0,
314,314,"Union / Williston (2)",,  42.265601, -72.668993,,,0,
317,317,"Cottage and Clark Inbound",,  42.264150, -72.664216,,,0,
318,318,"Cottage and Clark Outbound",,  42.263991, -72.663961,,,0,
32,32,"North Amherst Center (In)",,  42.409074, -72.530753,,,0,
320,320,"Silver Street (Out)",,  42.261572, -72.572801,,,0,
323,323,"S. Hadley Center",,  42.258019, -72.575906,,,0,
324,324,"Park Street",,  42.258003, -72.572996,,,0,
329,329,"Stone Shelter",,  42.257632, -72.575847,,,0,
33,33,"Grantwood Drive",,  42.406837, -72.514465,,,0,
333,333,"Mount Holyoke College Museum",,  42.256659, -72.572210,,,0,
336,336,"Mount Holyoke College / Blanchard Hall",,  42.254254, -72.574108,,,0,
338,338,"Mary Woolley Hall",,  42.254084, -72.576489,,,0,
34,34,"Puffton Village Apts 1",,  42.405876, -72.532485,,,0,
345,345,"Newton / Lyman",,  42.235730, -72.583338,,,0,
35,35,"Puffton Village Apts 2",,  42.404945, -72.530827,,,0,
350,350,"Lamb / Ramp",,  42.220683, -72.590868,,,0,
351,351,"Lamb / Lamb",,  42.220361, -72.590975,,,0,
353,353,"Lamb / School",,  42.217561, -72.591969,,,0,
354,354,"Lincoln / Taylor",,  42.216107, -72.619322,,,0,
355,355,"Bridge / Grant",,  42.216161, -72.593391,,,0,
356,356,"Pleasant / Lincoln",,  42.215899, -72.620276,,,0,
357,357,"Bridge / School",,  42.216112, -72.593314,,,0,
358,358,"Bridge / Main",,  42.215382, -72.594502,,,0,
359,359,"Stop and Shop Drive / Hampden",,  42.213975, -72.617820,,,0,
36,36,"Cherry Lane",,  42.404615, -72.514850,,,0,
360,360,"Hampden / Pleasant",,  42.213396, -72.620794,,,0,
361,361,"Hampden / Nonotuck",,  42.213276, -72.623290,,,0,
362,362,"Hampden / Arlington",,  42.213125, -72.627872,,,0,
363,363,"Pleasant / Hampden",,  42.213037, -72.620308,,,0,
364,364,"Northampton / Hampden",,  42.212774, -72.629671,,,0,
365,365,"New Ludlow / Loretta",,  42.212161, -72.572128,,,0,
367,367,"Dwight / Nonotuck",,  42.210925, -72.622922,,,0,
368,368,"Dwight / Saint Jerome",,  42.210833, -72.625427,,,0,
369,369,"Dwight / Lynwood",,  42.210736, -72.629265,,,0,
37,37,"Crestview Apts",,  42.403861, -72.529443,,,0,
370,370,"Lyman / Elm",,  42.210854, -72.608260,,,0,
371,371,"Walnut / Hampden",,  42.210688, -72.609456,,,0,
372,372,"Chestnut / Lyman",,  42.210490, -72.606988,,,0,
373,373,"Appleton / Poplar",,  42.210200, -72.619651,,,0,
374,374,"Maple / Saint Kolbe",,  42.210282, -72.605644,,,0,
376,376,"Pleasant / Forestdale",,  42.209526, -72.620498,,,0,
377,377,"Lyman / Maple",,  42.209608, -72.605818,,,0,
38,38,"North Village Apts",,  42.403206, -72.529163,,,0,
380,380,"Essex / Sycamore",,  42.208618, -72.619719,,,0,
381,381,"Appleton / Oak",,  42.208308, -72.616177,,,0,
383,383,"Britton / Hudson",,  42.208516, -72.573677,,,0,
386,386,"Sullivan School",,  42.207075, -72.646239,,,0,
387,387,"High / Dwight",,  42.206937, -72.607659,,,0,
388,388,"Lyman / Summer",,  42.207042, -72.595889,,,0,
39,39,"Sheerman Lane",,  42.402193, -72.515340,,,0,
390,390,"Appleton / Walnut",,  42.206825, -72.613476,,,0,
391,391,"Lyman / Center",,  42.206797, -72.598336,,,0,
393,393,"Maple / Suffolk",,  42.206533, -72.609393,,,0,
394,394,"Dwight / Front",,  42.206099, -72.605818,,,0,
398,398,"High / Suffolk",,  42.205758, -72.608883,,,0,
4,4,"Sugarloaf Street (Out)",,  42.468016, -72.595440,,,0,
40,40,"Tilson Farm Road (Out)",,  42.398355, -72.516072,,,0,
404,404,"Appleton / Maple",,  42.205396, -72.610811,,,0,
406,406,"Mosher / West",,  42.205403, -72.600260,,,0,
41,41,"Tilson Farm Road (In)",,  42.398417, -72.516236,,,0,
412,412,"High / Appleton",,  42.204741, -72.609836,,,0,
413,413,"Mosher / Bridge",,  42.204597, -72.596383,,,0,
414,414,"Holyoke Public Library",,  42.204357, -72.611549,,,0,
415,415,"Hampshire / Beech",,  42.204281, -72.617969,,,0,
416,416,"Beech / Hampshire",,  42.204201, -72.618480,,,0,
417,417,"Main / Dwight",,  42.204559, -72.602986,,,0,
4173,4173,"State/Bedford Terrace (In)",,  42.320377, -72.634480,,,0,
418,418,"Stonybrook Visitor Entrance",,  42.204926, -72.509850,,,0,
419,419,"High / Essex",,  42.203870, -72.610678,,,0,
42,42,"Fairfield Street",,  42.398199, -72.528122,,,0,
422,422,"Hampshire / Pine",,  42.203937, -72.617269,,,0,
423,423,"Beech / Sargeant",,  42.203521, -72.619292,,,0,
424,424,"Hampshire / Walnut",,  42.203503, -72.616692,,,0,
425,425,"Cherry / Dale",,  42.203029, -72.645526,,,0,
426,426,"Northampton / Pinehurst",,  42.203127, -72.631010,,,0,
427,427,"Cherry / Maple Crest (1)",,  42.202933, -72.645241,,,0,
428,428,"Sargeant / Beech",,  42.203152, -72.619029,,,0,
43,43,"College of Education",,  42.397630, -72.527947,,,0,
430,430,"High / Cabot",,  42.202889, -72.611652,,,0,
431,431,"Cabot / High",,  42.202802, -72.612311,,,0,
432,432,"Memorial / Prospect",,  42.203102, -72.571634,,,0,
433,433,"Hampshire / Chestnut (1)",,  42.202651, -72.614944,,,0,
434,434,"Hampshire / Chestnut (2)",,  42.202520, -72.614874,,,0,
435,435,"Sargeant / Walnut (1)",,  42.202397, -72.617787,,,0,
436,436,"Beech / Franklin (1)",,  42.202152, -72.621251,,,0,
437,437,"Sargeant / Walnut (2)",,  42.202280, -72.617446,,,0,
4371,4371,"Holyoke Train Station (Amtrak)",,  42.204353, -72.602735,,,0,
438,438,"Main / Appleton (2)",,  42.202413, -72.604660,,,0,
439,439,"Maple / Hampshire",,  42.201926, -72.614009,,,0,
44,44,"Sylvan Residential (In)",,  42.397258, -72.521694,,,0,
440,440,"Beech / Franklin (2)",,  42.202199, -72.620891,,,0,
441,441,"Northampton / Forer (1)",,  42.201965, -72.631089,,,0,
443,443,"Cherry / Leary",,  42.201654, -72.643454,,,0,
444,444,"Cabot / Bond",,  42.201929, -72.610520,,,0,
445,445,"Main / Appleton (1)",,  42.202070, -72.604823,,,0,
446,446,"Cabot / Bond",,  42.201890, -72.610731,,,0,
447,447,"Hampshire / High",,  42.201668, -72.613321,,,0,
448,448,"Beech / Linden",,  42.201423, -72.622997,,,0,
449,449,"Sargeant / Chestnut (2)",,  42.201494, -72.616020,,,0,
45,45,"Sylvan Residential (Out)",,  42.397109, -72.521463,,,0,
450,450,"Sargeant / Chestnut (1)",,  42.201390, -72.616037,,,0,
451,451,"Cherry / Homestead (2)",,  42.201119, -72.641658,,,0,
452,452,"High / Hampshire",,  42.201358, -72.613169,,,0,
453,453,"Maple / Sargeant (1)",,  42.201097, -72.614789,,,0,
454,454,"Stonybrook Prerelease",,  42.201660, -72.508978,,,0,
455,455,"High / Sargeant",,  42.200552, -72.613942,,,0,
456,456,"Hospital / Parking Lot",,  42.200372, -72.628677,,,0,
457,457,"Cabot / Cabot",,  42.200520, -72.608043,,,0,
459,459,"Maple / Sargeant",,  42.200364, -72.615504,,,0,
46,46,"Totman Gym (In)",,  42.395758, -72.525471,,,0,
460,460,"Main / Cabot",,  42.200408, -72.606710,,,0,
461,461,"Beech / Beech",,  42.200163, -72.625873,,,0,
462,462,"Cabot / Main",,  42.200045, -72.607193,,,0,
463,463,"Cabot / Clemente",,  42.199689, -72.606449,,,0,
464,464,"Beech / Hospital",,  42.199443, -72.628096,,,0,
465,465,"Cabot / Clemente",,  42.199153, -72.605864,,,0,
466,466,"Maple / Jackson",,  42.198773, -72.617091,,,0,
467,467,"Beech / Hospital",,  42.199259, -72.628705,,,0,
468,468,"Beech / Northampton",,  42.199162, -72.630560,,,0,
47,47,"Totman Gym (Out)",,  42.395686, -72.525282,,,0,
470,470,"Soldiers Home / Fairmont",,  42.199003, -72.640353,,,0,
471,471,"Cherry / Bay State (1)",,  42.199030, -72.632017,,,0,
472,472,"Cherry / Hillside",,  42.198988, -72.633657,,,0,
473,473,"High / Franklin",,  42.199131, -72.615322,,,0,
474,474,"Cherry / Bay State (2)",,  42.198832, -72.633103,,,0,
475,475,"Main / Hamilton (1)",,  42.199008, -72.607977,,,0,
476,476,"Hillside / Merkel",,  42.198155, -72.634257,,,0,
477,477,"Cabot / Bridge",,  42.198346, -72.604756,,,0,
478,478,"Cabot / Bridge",,  42.198558, -72.605144,,,0,
479,479,"High / Jackson",,  42.198118, -72.616316,,,0,
48,48,"Olympia Drive",,  42.395552, -72.511223,,,0,
481,481,"Main / Sargeant",,  42.198196, -72.608758,,,0,
482,482,"Memorial / Parking Lot",,  42.197760, -72.573676,,,0,
483,483,"Cabot / Canal",,  42.197391, -72.603784,,,0,
484,484,"Cabot / Canal",,  42.197368, -72.603604,,,0,
485,485,"South and Maple",,  42.196735, -72.619060,,,0,
486,486,"Memorial / Connecting Road",,  42.197146, -72.574275,,,0,
488,488,"South / South",,  42.195686, -72.620854,,,0,
489,489,"Hillside / Westfield",,  42.195314, -72.634063,,,0,
49,49,"Computer Science / Green Lot 26",,  42.395520, -72.532587,,,0,
490,490,"South / South Street Plaza Drive",,  42.195542, -72.621680,,,0,
491,491,"Holyoke Community College - Frost Circle",,  42.195154, -72.652782,,,0,
492,492,"Hillside / Westfield",,  42.195363, -72.634178,,,0,
493,493,"Main / Jackson (1)",,  42.195382, -72.611657,,,0,
494,494,"South / Harrison (1)",,  42.194828, -72.625925,,,0,
495,495,"South / Harrison (2)",,  42.194790, -72.626861,,,0,
497,497,"South / Chapin",,  42.194736, -72.624198,,,0,
498,498,"Westfield / Hitchcock",,  42.194397, -72.635645,,,0,
499,499,"Homestead / Lorraine",,  42.194277, -72.647186,,,0,
50,50,"Computer Science",,  42.395406, -72.532454,,,0,
500,500,"Northampton / Myrtle",,  42.193861, -72.629926,,,0,
5000,5000,"Converse / Highland (Flag Stop)",,  42.064998, -72.576244,,,0,
5001,5001,"Converse / Laurel (Flag Stop)",,  42.064941, -72.573543,,,0,
5002,5002,"Converse / Burbank (1)",,  42.065676, -72.566844,,,0,
5003,5003,"Converse / Burbank (2)",,  42.065541, -72.566818,,,0,
5004,5004,"Converse / Williamsburg (Flag Stop)",,  42.065355, -72.553253,,,0,
501,501,"Chicopee / Emerson",,  42.193670, -72.600114,,,0,
502,502,"Westfield / Woodland",,  42.193016, -72.636897,,,0,
503,503,"Westfield / Woodland",,  42.193117, -72.636703,,,0,
504,504,"Us Hwy 5 / Northampton (2)",,  42.192745, -72.629671,,,0,
5040,5040,"College / Morgan (Flag Stop)",,  42.252864, -72.577798,,,0,
5041,5041,"Newton / Burnett (Flag Stop)",,  42.250872, -72.579036,,,0,
5042,5042,"Newton / Brainerd (Flag Stop)",,  42.245050, -72.580487,,,0,
5043,5043,"Newton / McKinley (Flag Stop)",,  42.232369, -72.585075,,,0,
5044,5044,"South Hadley High School (Flag Stop)",,  42.228731, -72.587037,,,0,
505,505,"Homestead / Sheehan",,  42.192125, -72.648343,,,0,
5053,5053,"Westfield / Apremont (Flag Stop)",,  42.182871, -72.666031,,,0,
5054,5054,"Westfield / Fini (Flag Stop)",,  42.178660, -72.685646,,,0,
5055,5055,"Westfield / Old Stage (Flag Stop)",,  42.179347, -72.706318,,,0,
5057,5057,"Southampton / Summit Lock (Flag Stop)",,  42.175201, -72.727225,,,0,
5058,5058,"Southampton / Falcon (Flag Stop)",,  42.169322, -72.726768,,,0,
5059,5059,"Southampton / Airport (Flag Stop)",,  42.162251, -72.726340,,,0,
506,506,"Memorial / Jamrog (2)",,  42.192780, -72.576224,,,0,
5060,5060,"Southampton / Hickney (Flag Stop)",,  42.149218, -72.728058,,,0,
5061,5061,"Mass Pike / Friendly's Way (Flag Stop)",,  42.143352, -72.732078,,,0,
5062,5062,"N Elm / Notre Dame (Flag Stop)",,  42.135847, -72.739336,,,0,
5063,5063,"N Elm / Pochassic (Flag Stop)",,  42.130533, -72.745203,,,0,
507,507,"Memorial / Jamrog (1)",,  42.192703, -72.575923,,,0,
5073,5073,"Florence / Scanlon  (Flag Stop)",,  42.326635, -72.677515,,,0,
508,508,"Main / Berkshire",,  42.192160, -72.614932,,,0,
509,509,"The Kids Place at HCC",,  42.191180, -72.652461,,,0,
5091,5091,"Union / Pochassic (Flag Stop)",,  42.130116, -72.744365,,,0,
51,51,"Yellow Lot 13",,  42.395245, -72.513308,,,0,
510,510,"Chicopee / Baptist",,  42.191568, -72.601099,,,0,
5101,5101,"Union Station Bay 1",,  42.106133, -72.594423,,,0,place_UnSta
5102,5102,"Union Station Bay 2",,  42.106018, -72.594557,,,0,place_UnSta
5103,5103,"Union Station Bay 3",,  42.105898, -72.594708,,,0,place_UnSta
5104,5104,"Union Station Bay 4",,  42.105865, -72.594885,,,0,place_UnSta
5105,5105,"Union Station Bay 5",,  42.106002, -72.594713,,,0,place_UnSta
5106,5106,"Union Station Bay 6",,  42.106104, -72.594585,,,0,place_UnSta
5107,5107,"Union Station Bay 7",,  42.106173, -72.594502,,,0,place_UnSta
5108,5108,"Union Station Bay 8",,  42.106205, -72.594805,,,0,place_UnSta
5109,5109,"Union Station Bay 9",,  42.105933, -72.595124,,,0,place_UnSta
511,511,"Westfield / Bray Park",,  42.190878, -72.640847,,,0,
5110,5110,"Union Station Bay 10",,  42.105814, -72.595281,,,0,place_UnSta
5111,5111,"Union Station Bay 11",,  42.105669, -72.595465,,,0,place_UnSta
5112,5112,"Union Station Bay 12",,  42.106580, -72.594603,,,0,place_UnSta
5113,5113,"Union Station Bay 13",,  42.106712, -72.594790,,,0,place_UnSta
5114,5114,"Union Station Bay 14",,  42.106831, -72.594959,,,0,place_UnSta
5115,5115,"Union Station Bay 15",,  42.106634, -72.595025,,,0,place_UnSta
5116,5116,"Union Station Bay 16",,  42.106554, -72.594865,,,0,place_UnSta
5117,5117,"Union Station Bay 17",,  42.106401, -72.594680,,,0,place_UnSta
512,512,"Westfield / Bray Park",,  42.190949, -72.639988,,,0,
513,513,"Northampton / Elmwood (1)",,  42.191017, -72.629653,,,0,
514,514,"Main / Race (1)",,  42.190359, -72.617522,,,0,
516,516,"Main / Race (2)",,  42.190146, -72.618562,,,0,
517,517,"Westfield / Connecticut",,  42.189848, -72.642989,,,0,
518,518,"Chicopee / Charbonneau",,  42.190153, -72.602729,,,0,
519,519,"Westfield / Connecticut",,  42.189615, -72.643292,,,0,
52,52,"Mather Drive",,  42.394870, -72.511079,,,0,
520,520,"Homestead / Memorial (1)",,  42.189218, -72.649791,,,0,
521,521,"Main / Vernon",,  42.189346, -72.621852,,,0,
522,522,"Westfield / Memorial",,  42.188651, -72.645894,,,0,
523,523,"Memorial / Pondview",,  42.189301, -72.577579,,,0,
524,524,"Chicopee / Blanche",,  42.188399, -72.605386,,,0,
525,525,"Westfield / Mcgrady",,  42.187786, -72.647630,,,0,
526,526,"Westfield / Johns",,  42.187578, -72.648904,,,0,
527,527,"Main / Prew (1)",,  42.187691, -72.624240,,,0,
528,528,"Us Hwy 5 / Northampton (1)",,  42.187153, -72.630038,,,0,
529,529,"Kmart Parking Lot",,  42.187081, -72.632156,,,0,
53,53,"Village Park Apts (S)",,  42.394605, -72.515807,,,0,
530,530,"Chicopee / State Hwy 116",,  42.187062, -72.607633,,,0,
531,531,"Memorial / Pendleton (2)",,  42.187046, -72.577657,,,0,
533,533,"Homestead / Ramp",,  42.186301, -72.650575,,,0,
534,534,"Memorial / Pendleton (1)",,  42.186772, -72.577338,,,0,
535,535,"Homestead / Pynchon",,  42.185245, -72.650066,,,0,
537,537,"Memorial / Lynn",,  42.185652, -72.577628,,,0,
538,538,"Meadow / Chicopee",,  42.184788, -72.609813,,,0,
539,539,"Chicopee / Hope",,  42.184656, -72.611143,,,0,
54,54,"Village Park Apts (N)",,  42.395025, -72.515551,,,0,
541,541,"Whiting Farms / Gordon (1)",,  42.183816, -72.636896,,,0,
542,542,"Homestead / Kane",,  42.183550, -72.648808,,,0,
544,544,"Whiting Farms / Gordon (2)",,  42.183448, -72.637004,,,0,
545,545,"Meadow / Alden",,  42.183737, -72.610520,,,0,
546,546,"Kmart Plaza Drive South / Northampton",,  42.183452, -72.632912,,,0,
549,549,"Grattan / Philathea (2)",,  42.182765, -72.609933,,,0,
55,55,"Williamsburg Center/ Grange Hall",,  42.392008, -72.729710,,,0,
550,550,"Grattan / Philathea (1)",,  42.182712, -72.610258,,,0,
551,551,"Whiting Farms / Autumn",,  42.181670, -72.638543,,,0,
552,552,"Chicopee / Warregan (1)",,  42.181423, -72.615452,,,0,
553,553,"Chicopee / Warregan (2)",,  42.181286, -72.615777,,,0,
554,554,"Homestead / Charles Hill",,  42.180633, -72.648747,,,0,
555,555,"Homestead / Upland",,  42.180413, -72.648636,,,0,
556,556,"Whiting Farms / Farnum",,  42.180241, -72.639659,,,0,
557,557,"Whiting Farms / Jeanne",,  42.180013, -72.639670,,,0,
558,558,"Chicopee / Ducharme",,  42.179831, -72.617621,,,0,
559,559,"Meadow / Charpentier",,  42.179708, -72.612912,,,0,
56,56,"Arnold House",,  42.393835, -72.526105,,,0,
560,560,"Chicopee / Narragansett",,  42.180026, -72.617494,,,0,
561,561,"North / Hampton Ponds (1)",,  42.178444, -72.690614,,,0,
562,562,"North / Hampton Ponds (2)",,  42.178313, -72.690872,,,0,
563,563,"Meadow / Thomas (2)",,  42.178984, -72.613384,,,0,
564,564,"Tokeneke / Holy Family",,  42.178463, -72.636719,,,0,
565,565,"Tokeneke / Whiting Farms",,  42.178430, -72.639872,,,0,
566,566,"Holy Family / Unnamed Street",,  42.178136, -72.636402,,,0,
567,567,"Main / Dean Tech Drive (1)",,  42.178187, -72.629715,,,0,
568,568,"Meadow / Ducharme",,  42.178260, -72.613876,,,0,
569,569,"Chicopee / Lawndale",,  42.177946, -72.620165,,,0,
572,572,"Chicopee / Bonner",,  42.177083, -72.621054,,,0,
573,573,"Main / Saint Vincent (1)",,  42.176507, -72.630246,,,0,
574,574,"Grattan / Dallaire",,  42.176397, -72.600711,,,0,
575,575,"Meadow / Dorrance",,  42.175941, -72.614530,,,0,
576,576,"Meadow / Lawndale",,  42.175740, -72.614686,,,0,
577,577,"Grattan / Mary",,  42.175799, -72.600488,,,0,
578,578,"Chicopee / Cora",,  42.175499, -72.621642,,,0,
58,58,"Physical Sciences Building",,  42.393648, -72.526160,,,0,
580,580,"Holy Family / Devonshire (1)",,  42.174759, -72.636630,,,0,
5800,5800,"Mont Marie",,  42.170643, -72.635095,,,0,
581,581,"Holy Family / Devonshire (2)",,  42.174620, -72.636556,,,0,
